address,return_rio,A_bal,investments_num,payments_num,Pr,maxpay,D_ind,GASLIMIT,EXP,CALLDATALOAD,SLOAD,CALLER,LT,GAS,MOD,MSTORE,ponzi 
0xaac8253a42c213b6a9cdf4f25cd5de29d09b96f9,0.0,0.0,0,1,0.0,1,0,0,1.3858093126385809,0.8314855875831486,0.6651884700665188,0.38802660753880264,0.2771618625277162,0.05543237250554324,0,4.101995565410199,0
0x0a40E12618c3bd5295F39416506b86A70b52e08f,0.0,0.0,1,1,0.0,1,0,0,1.7124831004957188,0.8562415502478594,0.9463722397476341,0.4957187922487607,0.22532672374943669,0.04506534474988734,0,3.9657503379900856,0
0xe4339c83ead9aa168d3fbfb43384a13b2df7766e,0.0,0.0,1,2,0.0,2,0,0,1.122754491017964,0.5988023952095808,2.0209580838323356,0.249500998003992,0.7485029940119761,0.1996007984031936,0,3.0439121756487024,0
0x0b841f496C88ad7D465d4fea9e212f724FB6E226,0.0,0.0,2,0,0,0,0,0,1.6829052258635961,0.9743135518157662,1.2400354295837024,0.4428697962798937,0.2657218777679362,0,0,5.137289636846767,0
0xc778847f3ebe78f0ae54a6dd50057cb0332e411c,0.0,0.0,2,0,0,0,0,0,1.733232856066315,0.6782215523737755,2.260738507912585,0.27631248430042704,0.8038181361466968,0.025119316754584276,0,3.6925395629238884,0
0x41c4413c7a2dcaa95b5e3441d8401f13e24d337c,0.0,0.0,8,1,0.0,1,-0.6605782590758161,0,2.2137079608343977,0.3831417624521073,1.7879948914431674,0.29799914857386123,0.17028522775649213,0.46828437633035336,0,3.6611323967645806,0
0x6ba91780977db9ce9100a8492de162441d875f47,0.0,0.0,87,22,0.5714285714285714,12,-0.8645442578333183,0,0.14760147601476015,0.7380073800738007,2.066420664206642,0.959409594095941,0,0,0,3.6162361623616235,0
0x93e682107d1e9defb0b5ee701c71707a4b2e46bc,0.0,0.0,10000,0,0,0,-0.10829615974272347,0,1.4746040415073731,0.8192244675040962,1.3107591480065537,0.3276897870016384,0.3823047515019115,0.054614964500273075,0,4.369197160021846,0
0x1872b33bb33e372d6f039a8b6af2e1be228bda23,0.0,0.0,1,0,0,0,0,0,1.46163215590743,0.6090133982947625,0.3654080389768575,0.09135200974421437,1.1266747868453106,0.18270401948842874,0,3.1364190012180266,0
0xcf7166e9a81fdd7e12f1f2ecd5da8590ad28185a,0.0,0.0,5,2,1.0,2,0,0,1.948550585525053,0.3167594547897869,2.092532155884047,0.18237665578805912,0.7583029372240353,0.18237665578805912,0.00959877135726627,3.3211748896141295,0
0x0AfFa06e7Fbe5bC9a764C979aA66E8256A631f02,0.0,0.0,10000,7,0.0,7,-1.4703778754907735,0,2.1231422505307855,1.132342533616419,0.9554140127388535,0.35385704175513094,0.07077140835102619,0.3007784854918613,0,3.5031847133757963,0
0x5fef027b4bd02df117f6c28bc58abcbfed4ce898,0.0,0.0,6,0,0,0,0,0,0.3334921391138637,0.7146260123868509,1.4292520247737017,0.38113387327298714,0.3334921391138637,0.09528346831824679,0,4.0971891376846115,0
0x8017f24a47c889b1ee80501ff84beb3c017edf0b,0.0,0.0,4,40,0.0,40,0,0,0.37091988130563797,1.9287833827893175,0.8902077151335311,0.14836795252225518,0,1.1127596439169138,0,7.344213649851632,0
0xd07ce4329b27eb8896c51458468d98a0e4c0394c,0.0,0.0,1,0,0,0,0,0,0.4371584699453552,0.9016393442622951,6.0109289617486334,0,0.0273224043715847,0,0,5.601092896174864,0
0x6c8f2a135f6ed072de4503bd7c4999a1a17f824b,0.0,0.0,19,4379,0.3333333333333333,2188,2.180047690194143,0,1.0990761388977381,2.5007964319847087,0.33450143357757245,0.7008601465434852,0.09557183816502071,0.47785919082510353,0,4.523733673144314,0
0xe54d323f9ef17c1f0dede47ecc86a9718fe5ea34,0.0,0.0,1,196,0.0,196,0,0.024727992087042534,1.2858555885262117,0.8902077151335311,0.8654797230464887,0.27200791295746785,0.17309594460929772,0.5192878338278932,0,4.005934718100891,0
0x1deeda36e15ec9e80f3d7414d67a4803ae45fc80,0.0,0.0,1,0,0,0,0,0,2.6364193746167994,0.9196811771919068,1.5634580012262416,0,0.5518087063151441,0.8277130594727161,0.030656039239730228,1.5941140404659717,0
0x89efe605e9ecbe22849cd85d5449cc946c26f8f3,0.0,0.0,1,0,0,0,0,0,2.4347826086956523,4.521739130434782,0.8695652173913043,0,0.5217391304347826,0.5217391304347826,0,2.782608695652174,0
0x7c1eb207c07e7ab13cf245585bd03d0fa478d034,0.0,0.0,1,0,0,0,0,0,0.48426150121065376,0.8171912832929782,6.053268765133172,0,0.03026634382566586,0,0,5.4176755447941884,0
0x9259b4e90c5980ad2cb16d685254c859f5eddde5,0.0,0.0,44,18,0.0,18,-0.13816495916640276,0,2.405773857257418,0.48115477145148355,2.8067361668003206,0.32076984763432237,0.48115477145148355,0.24057738572574178,0,3.0473135525260626,0
0x2d3a6cf3172f967834b59709a12d8b415465bb4c,0.0,0.0,82,33,0.0,32,-0.11048684979619079,0,2.405773857257418,0.48115477145148355,2.8067361668003206,0.32076984763432237,0.48115477145148355,0.24057738572574178,0,3.0473135525260626,0
0xdc20b371ec6c7e911df545ea56bb9397f1272317,0.0,0.0,19,3,1.0,3,0.0,0,2.5185185185185186,0.37037037037037035,2.6666666666666665,0.4444444444444444,0,0.14814814814814814,0,0.5185185185185185,0
0xece701c76bd00d1c3f96410a0c69ea8dfcf5f34e,0.0,0.0,10000,10000,0.982532751091703,3791,0.0,0.013921759710427398,1.962968119170263,0.36196575247111235,2.0325769177224,0.2505916747876932,0.2505916747876932,0.13921759710427398,0,3.884170959209244,0
0x9295ede03f6eab5c8f215d3ddcf7dca3a26ca087,0.0,0.0,2,0,0,0,0,0,0,2.197802197802198,0,0,0,0,0,2.197802197802198,0
0xab7e45c80a2e46127663dc59ecf96d5af3a1e794,0.0,0.0,10,4,0.3333333333333333,2,-0.24096579867074963,0,1.3899049012435991,0.5120702267739575,1.8288222384784198,0.6583760058522312,0.07315288953913679,0.29261155815654716,0,1.8288222384784198,0
0xc1caec30b787711108957660a3f9306a5d967f66,0.0,0.0,3,2,0.5,1,0.7833494518006403,0,1.6701461377870563,1.4613778705636744,1.4613778705636744,0.4175365344467641,0,0.20876826722338204,0,1.2526096033402923,0
0x69fda08cc89cb6c63f84bfe0b059b0c38038cec8,0.0,0.0,1,0,0,0,0,0,1.278772378516624,0.5967604433077579,1.7689684569479966,0.2770673486786019,0.49019607843137253,0.021312872975277068,0,4.79539641943734,0
0x4b855725bb816b7e2b3e67bcffe0436b407675ae,0.0,0.0,6,0,0,0,-1.5,0,1.9087136929460582,0.4979253112033195,1.8257261410788381,0.7468879668049793,0.24896265560165975,0.4149377593360996,0,2.6556016597510372,0
0xa0264dc5b89692dde2315090a35bed2ba15508b4,0.0,0.0,4,3,0.0,3,0,0,1.1020408163265305,0.5306122448979592,1.346938775510204,0.4897959183673469,0.04081632653061224,0.3673469387755102,0,2.6530612244897958,0
0xFA1Bcd27Da169C69bfbeda681c2A8277b8E08171,0.0,0.0,37,0,0,0,1.0580184237878971,0,0.9430255402750491,0.550098231827112,1.6110019646365423,0.19646365422396855,0.3929273084479371,0,0,4.12573673870334,0
0x0ccb03cb1a89808209eaebbcb059ed05e44cb9cf,0.0,0.0,17,1387,0.16666666666666666,1380,0.8666989205610572,0,1.9187358916478556,0.7900677200902935,2.37020316027088,0.6772009029345373,0.45146726862302483,0,0,3.8374717832957113,0
0x79F00F3A44CaC3bA2A7F73D29A72B80d838EA594,0.0,0.0,7,0,0,0,0,0,1.3360053440213762,0.5678022712090849,0.8016032064128257,0.23380093520374082,0.30060120240480964,0,0,3.573814295257181,0
0x78c4ce8a0f0251da5fa9238a761cf92b23620aba,0.0,0.0,4,0,0,0,0,0,1.686217008797654,0.8797653958944281,1.6495601173020529,0.5498533724340176,0.32991202346041054,0.07331378299120235,0,4.252199413489736,0
0xc32b02f8d0b39e38d5fd53f73a9b5fdb5c45c47c,0.0,0.0,1,0,0,0,0,0,1.7319277108433735,0.677710843373494,2.2590361445783134,0.2761044176706827,0.8032128514056225,0.025100401606425703,0,3.6897590361445785,0
0x5ffc014343cd971b7eb70732021e26c35b744cc4,0.0,0.0,4506,0,0,0,-0.7893226507350782,0,1.1356843992827257,0.8965929468021518,0.6873879258816498,0.17931858936043035,0.2390914524805738,0.17931858936043035,0,3.616258218768679,0
0x113058C101b2D78e001D4a7D2174a66b5ff3A4A7,0.0,0.0,13,24,0.25,11,1.2655511519926246,0,2.627737226277372,1.0705596107055961,1.508515815085158,0.5352798053527981,0.24330900243309003,0.145985401459854,0,2.5304136253041363,0
0xf2b7f622bbd7edffca61a74fe9b6efda54f40a76,0.0,0.0,1,2,0.0,1,-1.7320508075688774,0,2.8925619834710745,0.4132231404958678,2.479338842975207,0.8264462809917356,0,0.27548209366391185,0,1.9283746556473829,0
0x4C3c6F5f2ef44F5E2fFCf6c20b906A91D246c9A2,0.0,0.0,5,15,0.25,6,-1.0,0,2.695115103874228,0.7299270072992701,1.7405951712521055,0.617630544637844,0.2807411566535654,0.16844469399213924,0.05614823133071308,2.18978102189781,0
0x8D6824d40022C11bc4B0cBFb3BAFaf1A3847616C,0.0,0.0,2,0,0,0,0,0,1.0498687664041995,0.5249343832020997,1.7060367454068242,0.26246719160104987,0.5249343832020997,0,0,4.199475065616798,0
0xe75509810e09b04eef4ebd0b471bacf5530b162e,0.0,0.0,4996,3749,0.0,3736,0.02881418204149715,0,3.27313769751693,0.7900677200902935,2.37020316027088,0.5643340857787811,0.22573363431151242,0,0,2.9345372460496613,0
0x94deb5143345ec837f16d1144a2a109d648c4e2f,0.0,0.0,1,0,0,0,0,0,3.27313769751693,0.7900677200902935,2.37020316027088,0.5643340857787811,0.22573363431151242,0,0,2.9345372460496613,0
0x80ad7b37c4468cfd8273bd3fe5badcda925720bd,0.0,0.0,1,0,0,0,0,0,1.4431239388794568,1.1884550084889642,1.697792869269949,0.1697792869269949,0.6791171477079796,0.1697792869269949,0,4.159592529711375,0
0x2c3cc0f8dede2eccae43380ecf29b61fa6d10dca,0.0,0.0,21,17,0.0,15,0.058085675015332974,0,2.724177071509648,0.340522133938706,1.5891032917139614,1.2485811577752555,0.11350737797956867,0.22701475595913734,0,1.7026106696935301,0
0xed6ac8de7c7ca7e3a22952e09c2a2a1232ddef9a,0.0,0.0,8,0,0,0,-2.012461179749811,0,2.118334550766983,1.3878743608473338,2.410518626734843,0.7304601899196493,0.4382761139517896,0.14609203798392986,0,5.6245434623813,0
0xd248b0d48e44aaf9c49aea0312be7e13a6dc1468,0.0,0.0,210,0,0,0,-1.1797100461495578,0,1.854140914709518,0.6798516687268232,1.4833127317676142,0.30902348578491967,0.57684384013185,0.16481252575195715,0,3.069633292130202,0
0x1308a7ec3e82bcd3b63ada5f5dc27586ad8605ba,0.0,0.0,2,1,0.0,1,1.7320508075688774,0,1.8411552346570397,0.7220216606498195,1.3898916967509025,0.2888086642599278,0.4693140794223827,0.1624548736462094,0,3.1227436823104693,0
0x5cbDB911fa92261b7606eEA74f35Ef96ac6d2C70,0.0,0.0,4,2,0.0,1,1.3416407864998736,0,1.7026850032743943,0.7203667321545514,2.9469548133595285,0.5239030779305829,0.3274394237066143,0.13097576948264572,0,2.5540275049115913,0
0x1DC5b8CcBe7A3669ED59dcd3B3d5AFA0FeD4eE57,0.0,0.0,1,1,0.0,1,0,0,1.23902942694889,0.7743933918430562,0.9292720702116676,0.41300980898296336,0.10325245224574084,0.05162622612287042,0,4.130098089829634,0
0xE412189dA2dfa188A1A61633114b8732BbbFBA19,0.0,0.0,1,1,0.0,1,0,0,1.6228070175438596,0.7894736842105263,1.1842105263157894,0.5263157894736842,0.08771929824561403,0.043859649122807015,0,4.12280701754386,0
0x68021c3e507800bf4f6a693bd2a4a0d2317b7a3d,0.0,0.0,1,0,0,0,0,0,2.295918367346939,0.12755102040816327,1.6581632653061225,0.12755102040816327,0,0.7653061224489796,0,2.933673469387755,0
0xace62f87abe9f4ee9fd6e115d91548df24ca0943,0.0,0.0,10000,10000,0.0,9965,0.02387493054939037,0,2.274190087963956,0.7294571980261746,1.930916112422227,0.42909246942716156,0.0858184938854323,0.45054709289851963,0,3.2181935207037116,0
0x21d73e07481fcf2d2deac1d1a58eb421d747d58a,0.0,0.0,1,0,0,0,0,0,1.452991452991453,1.1965811965811965,1.7094017094017093,0.17094017094017094,0.6837606837606838,0.17094017094017094,0,4.273504273504273,0
0xb04cfa8a26d602fb50232cee0daf29060264e04b,0.0,0.0,4532,1,0.0,1,-1.0042084325321834,0,2.33268536517634,0.7775617883921133,1.8050541516245486,0.7220216606498195,0.11108025548458761,0.13885031935573452,0,3.832268814218273,0
0x3b49296772fe527b54803e97f650f9b1289c3e94,0.0,0.0,1,0,0,0,0,0,1.452991452991453,1.1965811965811965,1.7094017094017093,0.17094017094017094,0.6837606837606838,0.17094017094017094,0,4.273504273504273,0
0xa8abd13440fb1a3e4b70219b79a4dd912edc4c86,0.0,0.0,1,0,0,0,0,0,2.33268536517634,0.7775617883921133,1.8050541516245486,0.7220216606498195,0.11108025548458761,0.13885031935573452,0,3.832268814218273,0
0xdbc1076b2834a81c441cd1ad73ce754bb218990b,0.0,0.0,1,0,0,0,0,0,1.452991452991453,1.1965811965811965,1.7094017094017093,0.17094017094017094,0.6837606837606838,0.17094017094017094,0,4.273504273504273,0
0x542a329374f0f6f3f855a518498b4abe16fae77e,0.0,0.0,1,0,0,0,0,0,2.33268536517634,0.7775617883921133,1.8050541516245486,0.7220216606498195,0.11108025548458761,0.13885031935573452,0,3.832268814218273,0
0x1c87404775a828379ecf753834fffcd3b18d3753,0.0,0.0,1,0,0,0,0,0,2.274190087963956,0.7294571980261746,1.930916112422227,0.42909246942716156,0.0858184938854323,0.45054709289851963,0,3.2181935207037116,0
0xc5876f91149f791b43b6b59073ea49e62e027c7c,0.0,0.0,1,0,0,0,0,0,1.452991452991453,1.1965811965811965,1.7094017094017093,0.17094017094017094,0.6837606837606838,0.17094017094017094,0,4.273504273504273,0
0x8e780e0c7744f28c8d12b2e03495d7f60955a2ca,0.0,0.0,1,0,0,0,0,0,2.33268536517634,0.7775617883921133,1.8050541516245486,0.7220216606498195,0.11108025548458761,0.13885031935573452,0,3.832268814218273,0
0x119cfa85c0afb0529df174fe11b4a21081aaca97,0.0,0.0,1,0,0,0,0,0,2.295918367346939,0.12755102040816327,1.6581632653061225,0.12755102040816327,0,0.7653061224489796,0,2.933673469387755,0
0xb145d37bb120501ce2083b9e077982ba6123d849,0.0,0.0,188,6,0.0,6,-1.6438685921487846,0,2.274190087963956,0.7294571980261746,1.930916112422227,0.42909246942716156,0.0858184938854323,0.45054709289851963,0,3.2181935207037116,0
0x7ca7bbbded047642313aa7da6228e61d5304c887,0.0,0.0,1,0,0,0,0,0,1.452991452991453,1.1965811965811965,1.7094017094017093,0.17094017094017094,0.6837606837606838,0.17094017094017094,0,4.273504273504273,0
0xa002daf984ad2fa96d2f6edc18475b5cb1134a02,0.0,0.0,6,0,0,0,0,0,2.33268536517634,0.7775617883921133,1.8050541516245486,0.7220216606498195,0.11108025548458761,0.13885031935573452,0,3.832268814218273,0
0x4bd41c5e76c7e1519d6ea25542d51bdcc547124f,0.0,0.0,1,0,0,0,0,0,2.3285899094437257,0.129366106080207,1.8111254851228977,0.129366106080207,0.129366106080207,0.7761966364812419,0,2.975420439844761,0
0x8365ffcdd7211738cf4c783f31d31f0ef02bd048,0.0,0.0,9,4,0.0,4,0.17496355305594127,0,2.274678111587983,0.7296137339055794,1.9313304721030042,0.4291845493562232,0.08583690987124463,0.45064377682403434,0,3.218884120171674,0
0x293b8bc8a8ba6c231d67c64a43ad841a7c5438f9,0.0,0.0,1,0,0,0,0,0,1.4592274678111588,1.201716738197425,1.7167381974248928,0.17167381974248927,0.6866952789699571,0.2575107296137339,0,4.206008583690987,0
0x40f4d25fb85ea9c4fc4a82e8234664108b20e2cb,0.0,0.0,15,0,0,0,0,0,2.3411371237458196,0.7803790412486065,1.8115942028985508,0.7246376811594203,0.2229654403567447,0.13935340022296544,0,3.8461538461538463,0
0x9073880d45cbbf9ec92c7b439a4a2183fca3cf54,0.0,0.0,1,0,0,0,0,0,1.4592274678111588,1.201716738197425,1.7167381974248928,0.17167381974248927,0.6866952789699571,0.2575107296137339,0,4.206008583690987,0
0xd91dd9bbe0f87bf04ac555873c552a68d1072f29,0.0,0.0,1,0,0,0,0,0,2.3411371237458196,0.7803790412486065,1.8115942028985508,0.7246376811594203,0.2229654403567447,0.13935340022296544,0,3.8461538461538463,0
0x1c912ed95d10f217933509a70ac8e95c2796f3ae,0.0,0.0,1,0,0,0,0,0,2.274678111587983,0.7296137339055794,1.9313304721030042,0.4291845493562232,0.08583690987124463,0.45064377682403434,0,3.218884120171674,0
0xec0329051e180e17b8ed6fc891c8bc35a41b9448,0.0,0.0,1,0,0,0,0,0,1.4592274678111588,1.201716738197425,1.7167381974248928,0.17167381974248927,0.6866952789699571,0.2575107296137339,0,4.206008583690987,0
0xf12e01c57602972302a160159c92a103ed15f171,0.0,0.0,1,0,0,0,0,0,2.3411371237458196,0.7803790412486065,1.8115942028985508,0.7246376811594203,0.2229654403567447,0.13935340022296544,0,3.8461538461538463,0
0x1bebbc372772817d5d11a06ee2a4eba33ab6ee65,0.0,0.0,37,5,0.75,2,-0.738625081018292,0,1.9376579612468408,0.5054759898904801,1.7691659646166806,0.7582139848357203,0.2527379949452401,0.42122999157540014,0,2.443133951137321,0
0x9A0ace223eDe819b9A48C605fdB0254b3335f4B2,0.0,0.0,1,2,0.0,2,0,0,1.1202389843166543,0.5974607916355489,2.0164301717699775,0.24894199651481205,0.7219317898929549,0.19915359721184964,0,3.037092357480707,0
0xed139a28ec75a336bb1dcd6e3a0aba96c8217774,0.0,0.0,0,2,0.0,1,0,0,2.513227513227513,0.7936507936507936,2.513227513227513,0.5291005291005291,0.13227513227513227,0,0,0.9259259259259259,0
0xd3fa03c67cfba062325cb6f4f4b5c1e642f1cffe,0.0,0.0,72,32,0.0,32,-0.04037550803163098,0,2.4096385542168677,0.4819277108433735,2.8112449799196786,0.321285140562249,0.4819277108433735,0.1606425702811245,0,3.0522088353413657,0
0xab29308c4937e629141f5d8a227b6127e6dcd049,0.0,0.0,1,0,0,0,0,0,2.3166023166023164,0.1287001287001287,1.673101673101673,0.1287001287001287,0,0.7722007722007722,0,2.9601029601029603,0
0xb4a8f835833f890cda849ade2e1fcd6575cb16e4,0.0,0.0,10,2,0.0,2,0.5095246653650681,0,2.2732146686682393,0.729144327686039,1.9300879262277504,0.4289084280506112,0.08578168561012224,0.4503538494531418,0,3.216813210379584,0
0x37fc7c7162122c682cf4e09fd73d675820287ad1,0.0,0.0,1,0,0,0,0,0,1.4542343883661248,1.1976047904191616,1.7108639863130881,0.1710863986313088,0.6843455945252352,0.1710863986313088,0,4.191616766467066,0
0x2285b7f262c741e9c555ab7df9009b87c29353cf,0.0,0.0,6,0,0,0,0,0,2.3561811505507957,0.7343941248470012,1.9277845777233782,0.642594859241126,0.15299877600979192,0.15299877600979192,0,3.5495716034271725,0
0x7389f823324ba89697e1e0fead4ff0e2c9c7722b,0.0,0.0,1,0,0,0,0,0,2.3225806451612905,0.12903225806451613,1.6774193548387097,0.12903225806451613,0,0.7741935483870968,0,2.967741935483871,0
0xab2b564ee0c872a7a3da5c9c21a7a14ec0f74084,0.0,0.0,5,0,0,0,0,0,2.2776106574989257,0.730554361839278,1.9338203695745595,0.42973785990545765,0.08594757198109153,0.45122475290073055,0,3.2230339492909326,0
0x293993ac7b6f8502b383ed7a1b784f5a49695e18,0.0,0.0,1,0,0,0,0,0,1.4542343883661248,1.1976047904191616,1.7108639863130881,0.1710863986313088,0.6843455945252352,0.1710863986313088,0,4.191616766467066,0
0x1b5d56bfe749e492ae226cf9aa23c1426f828b7b,0.0,0.0,6,0,0,0,0,0,2.3624494870997825,0.7460366801367734,1.9272614236866645,0.6216972334473112,0.1554243083618278,0.1554243083618278,0,3.4815045073049427,0
0x0ef4cb562b0ce673a9fc960e7c5743157544cbee,0.0,0.0,1,0,0,0,0,0,2.3166023166023164,0.1287001287001287,1.673101673101673,0.1287001287001287,0,0.7722007722007722,0,2.9601029601029603,0
0x70e9f54ed3ff5d7eb6ac547bd5ee5899ca665c89,0.0,0.0,5,0,0,0,0,0,2.272240085744909,0.7288317256162915,1.9292604501607717,0.4287245444801715,0.0857449088960343,0.45016077170418006,0.021436227224008574,3.215434083601286,0
0x62b0d1de606a34a6d2bee1493481b015391005f0,0.0,0.0,1,0,0,0,0,0.08561643835616438,1.4554794520547945,1.1986301369863013,1.7123287671232876,0.17123287671232876,0.684931506849315,0.17123287671232876,0,4.195205479452055,0
0x6d81ed1900ccc6b514fee45c3dda88465f7de4c5,0.0,0.0,6,0,0,0,0,0,2.366863905325444,0.747430706944877,1.9308626596075988,0.6540018685767673,0.12457178449081283,0.15571473061351604,0.031142946122703206,3.4880099657427595,0
0xe029d93dbf50331d1380c67c6d88f7efa954d27b,0.0,0.0,1,0,0,0,0,0.08561643835616438,1.4554794520547945,1.1986301369863013,1.7123287671232876,0.17123287671232876,0.684931506849315,0.17123287671232876,0,4.195205479452055,0
0x4549f248098768291778e02bf0ec4a8fbbd0ecb8,0.0,0.0,1,0,0,0,0,0,2.366863905325444,0.747430706944877,1.9308626596075988,0.6540018685767673,0.12457178449081283,0.15571473061351604,0.031142946122703206,3.4880099657427595,0
0xc81d7e536a613e902799af2c9955b73c94857afc,0.0,0.0,10,9,1.0,9,0,0,3.2765399737876804,0.9174311926605505,2.7522935779816513,0.6553079947575361,0,0,0,2.8833551769331587,0
0xee3dfe33e53deb5256f31f63a59cffd14c94019d,0.0,0.0,70,32,0.0,32,-0.031618701105845456,0,2.3734177215189876,0.47468354430379744,2.768987341772152,0.31645569620253167,0.47468354430379744,0.15822784810126583,0,3.0854430379746836,0
0xd7e51e35a04db7d9cd28026f281a93134348190b,0.0,0.0,1,0,0,0,0,0,1.5194147439504784,0.22509848058525606,4.727068092290377,0.7315700619020822,0.6190208216094542,0,0,1.6882386043894204,0
0x89c1b3807d4c67df034fffb62f3509561218d30b,0.0,0.0,203,154,0.3333333333333333,134,-0.6938690985238576,0,3.558945027009851,0.5401970130282809,2.001906577693041,0.44486812837623135,0.7626310772163966,0.22243406418811568,0,1.938353987925008,0
0xc7c11eb6983787f7aa0c20abeeac8101cf621e47,0.0,0.0,3,1,1.0,1,0,0,0,0,0,0,0,0,0,0,0
0x47f383f5acbacc18a3d9ff6f7af8b49bfed27c61,0.0,0.0,51,27,0.7222222222222222,5,-0.05657082823113073,0.03205128205128205,1.7307692307692308,0.5769230769230769,1.7628205128205128,0.9294871794871795,0.22435897435897437,0.0641025641025641,0,4.7756410256410255,0
0xb91abbbfac88ed048961a13e6b8345e941120658,0.0,0.0,1,0,0,0,0,0,2.3166023166023164,0.1287001287001287,1.673101673101673,0.1287001287001287,0,0.7722007722007722,0,2.9601029601029603,0
0x8069a35f91e92aead8e96c36a1117601f726b3d3,0.0,0.0,5,0,0,0,0,0,2.278787878787879,0.7515151515151515,2.036363636363636,0.46060606060606063,0.09696969696969697,0.3878787878787879,0,2.933333333333333,0
0xd27bf944e944a91836ab6ac8f736339c4eb3baf6,0.0,0.0,1,0,0,0,0,0,1.4579759862778732,1.2006861063464838,1.7152658662092624,0.17152658662092624,0.6861063464837049,0.17152658662092624,0,4.202401372212693,0
0x00eb84e7ca4ad6dbbef240056bc904003029a4cd,0.0,0.0,6,0,0,0,0,0,2.3653906006847185,0.7469654528478058,1.929660753190165,0.6224712107065048,0.12449424214130096,0.1556178026766262,0,3.485838779956427,0
0x0ebbd3a6b3294c4518f796602be2b37ee2382ec8,0.0,0.0,1,0,0,0,0,0,2.3166023166023164,0.1287001287001287,1.673101673101673,0.1287001287001287,0,0.7722007722007722,0,2.9601029601029603,0
0x6b3e3948272aa43e6d6351c9dfe567eabed66139,0.0,0.0,3,0,0,0,0,0,2.278787878787879,0.7515151515151515,2.036363636363636,0.46060606060606063,0.09696969696969697,0.3878787878787879,0,2.933333333333333,0
0xf13ca8f96bc09c304da107fd61d8deab4f0a8121,0.0,0.0,1,0,0,0,0,0,1.4579759862778732,1.2006861063464838,1.7152658662092624,0.17152658662092624,0.6861063464837049,0.17152658662092624,0,4.202401372212693,0
0x8b09687dbadf9b7538a9ca7cf09d36f303344a09,0.0,0.0,3,0,0,0,0,0,2.3653906006847185,0.7469654528478058,1.929660753190165,0.6224712107065048,0.12449424214130096,0.1556178026766262,0,3.485838779956427,0
0xa3c9707d22c6286c2922deb433b7421a154cac1f,0.0,0.0,1,0,0,0,0,0,2.36833904643191,0.747896540978498,1.9320660641944531,0.6232471174820816,0.12464942349641633,0.1558117793705204,0,3.490183857899657,0
0x3d92bdda7f141807a77ffd32d401b2d08b5577f0,0.0,0.0,1,0,0,0,0,0,1.5100671140939597,1.174496644295302,1.6778523489932886,0.16778523489932887,0.6711409395973155,0.16778523489932887,0,4.110738255033557,0
0xf9ebc3598946e4d9fa7ebee011c8a3e2eb6715ba,0.0,0.0,1,0,0,0,0,0,2.36833904643191,0.747896540978498,1.9320660641944531,0.6232471174820816,0.12464942349641633,0.1558117793705204,0,3.490183857899657,0
0x24a57f642948e36e8f0ce0a4b3b940cbfe14bd4c,0.0,0.0,3,0,0,0,0,0,1.5526802218114601,0.6654343807763401,1.5157116451016637,0.6654343807763401,0.18484288354898337,0.2587800369685767,0,3.6968576709796674,0
0x06d41544ef626698a2e368f71fbdd8fbe5d1b867,0.0,0.0,1,0,0,0,0,0,2.3136246786632393,0.12853470437017994,1.7994858611825193,0.12853470437017994,0,0.7712082262210797,0,2.956298200514139,0
0x91c92f8bd1e17801edacad6b943e20c1777ee754,0.0,0.0,5,0,0,0,0,0,2.27107997100749,0.7489731819280019,2.0294757187726504,0.45904807924619473,0.09664170089393573,0.3865668035757429,0,2.923411452041556,0
0x6d649c8dc769c3626bdf9b362fdc548a7c003100,0.0,0.0,1,0,0,0,0,0,1.5100671140939597,1.174496644295302,1.6778523489932886,0.16778523489932887,0.6711409395973155,0.16778523489932887,0,4.110738255033557,0
0x71d6a613af53a0c057f2d6833dc9ade678243267,0.0,0.0,6,0,0,0,0,0,2.36833904643191,0.747896540978498,1.9320660641944531,0.6232471174820816,0.12464942349641633,0.1558117793705204,0,3.490183857899657,0
0x9a2e9235f7a7ac7b899e5f3208fbb13c6985171a,0.0,0.0,782,834,0.9894179894179894,80,0.2237690505982879,0,0.746268656716418,0.19900497512437812,4.3283582089552235,0.746268656716418,0.4975124378109453,0,0,1.592039800995025,0
0x399a40838258af0836cad506cc58bf7a40061ee0,0.0,0.0,5,2,0.0,1,-0.9522165814091078,0.06544502617801047,1.7015706806282722,0.7198952879581152,2.945026178010471,0.5235602094240838,0.4581151832460733,0.19633507853403143,0,2.5523560209424083,0
0xd39902f046b5885d70e9e66594b65f84d4d1c952,0.0,0.0,1,356,0.0,356,0,0,3.076923076923077,2.3076923076923075,1.0256410256410255,0.2564102564102564,0,0.2564102564102564,0,2.051282051282051,0
0xf9a5e0436c01cc15708449e480fa5f2d6a5b55ca,0.0,0.0,113,10000,0.5,9998,0.9379304952151932,0,1.7939518195797026,0.6919528446950282,2.2296258329062018,0.28190671450538185,0.8200922603792927,0.025627883136852898,0,3.921066119938493,0
0xe0d1c0926fd72107b866c1ba5dd2245fcb51eee7,0.0,0.0,4,5,0.3333333333333333,2,-0.9607689228305226,0,0,0,0,0,0,0,0,0,0
0x1bed48d6ce1a76d4e0578cfb234c6eb4ed0691fe,0.0,0.0,1,0,0,0,0,0.034013605442176874,1.3605442176870748,0.8503401360544217,1.7006802721088434,0.30612244897959184,0.272108843537415,0.10204081632653061,0,2.5850340136054424,0
